state,code,btu_2019,2020_btu,2021
AZ,NGICB,19217,19605,20648
AZ,NGRCB,43411,42648,41207
AZ,NGTCB,484249,513539,484962
AZ,NGTPB,66.4,71.5,66.8
AZ,NGTXB,116483,113713,115590
AZ,NNTCB,484249,513539,484962
AZ,NUEGB,333312,329597,330406
AZ,NUETB,333312,329597,330406
AZ,NUGBP,3937,3937,3937
AZ,OHICB,0,0,0
AZ,OJGBP,0,0,0
AZ,OMTCB,2189,2005,1947
AZ,OPACB,0,0,1280
AZ,OPICB,2189,2005,1947
AZ,OPTCB,2189,2005,3227
AZ,OPTXB,2189,2005,3227
AZ,OTGBP,0,0,0
AZ,P1ICB,22904,21361,23895
AZ,P1TCB,26501,24609,28498
AZ,P1TXB,26501,24609,28498
AZ,PAACB,551921,489064,548470
AZ,PACCB,16716,16175,18451
AZ,PAEIB,717,454,493
AZ,PAGBP,91,91,88
AZ,PAICB,63137,62219,63195
AZ,PARCB,5549,5053,5112
AZ,PATCB,638040,572965,635721
AZ,PATPB,87.5,79.8,87.5
AZ,PATXB,637323,572511,635229
AZ,PCCCB,0,0,0
AZ,PCEIB,0,0,0
AZ,PCICB,0,0,0
AZ,PCTCB,0,0,0
AZ,PCTXB,0,0,0
AZ,PLICB,0,0,0
AZ,PMTCB,607131,544270,606053
AZ,PPICB,0,0,0
AZ,PPTCB,0,0,0
AZ,PQACB,388,320,557
AZ,PQCCB,3457,3381,3614
AZ,PQICB,1383,1197,1258
AZ,PQRCB,5545,5029,5101
AZ,PQTCB,10774,9927,10531
AZ,PQTXB,10774,9927,10531
AZ,PYICB,0,0,0
AZ,PYTCB,0,0,0
AZ,REACB,27001,24317,26790
AZ,RECCB,8416,9004,9885
AZ,REEIB,110777,116595,129265
AZ,REGBP,5180,5785,6149
AZ,REICB,3504,2357,2335
AZ,RERCB,24873,25344,28842
AZ,RETCB,174570,177618,197117
AZ,RFACB,0,0,0
AZ,RFCCB,0,0,0
AZ,RFEIB,0,0,0
AZ,RFICB,0,0,0
AZ,RFTCB,0,0,0
AZ,RFTXB,0,0,0
AZ,SFCCB,0,0,0
AZ,SFEIB,0,0,0
AZ,SFINB,0,0,0
AZ,SFRCB,0,0,0
AZ,SFTCB,0,0,0
AZ,SGICB,0,0,0
AZ,SNICB,1476,1336,1254
AZ,SOCCB,6904,7561,8428
AZ,SOEGB,46828,51069,59185
AZ,SOGBP,2161,2419,2783
AZ,SOICB,123,121,122
AZ,SORCB,19352,21323,24822
AZ,SOTCB,73207,80075,92557
AZ,SOTXB,26379,29005,33372
AZ,TEACB,570106,508165,567873
AZ,TEAPB,78.2,70.8,78.2
AZ,TECCB,347577,334430,345557
AZ,TECPB,47.7,46.6,47.6
AZ,TEEIB,1063731,996774,983472
AZ,TEICB,226405,224452,225056
AZ,TEIPB,31,31.3,31
AZ,TERCB,412991,441764,426142
AZ,TERPB,56.6,61.5,58.7
AZ,TETCB,1554490,1505793,1563100
AZ,TETGR,4.78,4.6,4.5
AZ,TETPB,213.2,209.7,215.2
AZ,TETXB,1557078,1508810,1564628
AZ,TNACB,570035,508095,567809
AZ,TNCCB,160602,156347,164397
AZ,TNICB,138797,138167,139948
AZ,TNRCB,192297,205115,201850
AZ,TNTXB,1061731,1007724,1074004
AZ,TPOPP,7292,7180,7265
AZ,UOICB,0,0,0
AZ,USICB,0,0,0
AZ,WDCCB,790,710,712
AZ,WDEIB,3403,3325,2885
AZ,WDGBP,25,25,25
AZ,WDICB,1285,1285,1285
AZ,WDRCB,5470,3971,3970
AZ,WDTCB,10949,9292,8852
AZ,WSCCB,0,0,0
AZ,WSEIB,398,238,218
AZ,WSGBP,6,3,3
AZ,WSICB,27,27,27
AZ,WSTCB,425,265,245
AZ,WWCCB,790,710,712
AZ,WWEIB,3802,3563,3103
AZ,WWICB,1312,1312,1312
AZ,WWTCB,11374,9557,9097
AZ,WWTXB,7572,5994,5994
AZ,WXICB,92,81,104
AZ,WYCCB,0,0,0
AZ,WYEGB,4933,5647,14153
AZ,WYGBP,267,617,617
AZ,WYICB,0,0,0
AZ,WYTCB,4933,5647,14153
AZ,WYTXB,0,0,0
AZ,ZWCDP,2942,3520,3121
AZ,ZWHDP,2120,1865,1754
CA,ABICB,-121,-79,-81
CA,ARICB,55481,56008,60568
CA,ARTCB,55481,56008,60568
CA,ARTXB,55481,56008,60568
CA,AVACB,2510,1919,1970
CA,AVTCB,2510,1919,1970
CA,AVTXB,2510,1919,1970
CA,B1ACB,96863,104369,156451
CA,B1TCB,96863,104369,156451
CA,BDACB,26995,33997,37012
CA,BDLCB,75,66,73
CA,BDTCB,26995,33997,37012
CA,BFLCB,10333,6042,5119
CA,BFTCB,265993,251307,317248
CA,BMTCB,405324,400214,467144
CA,BQICB,0,0,0
CA,BQTCB,0,0,0
CA,BTGBP,253,524,2328
CA,BYICB,0,0,0
CA,BYTCB,0,0,0
CA,CLACB,0,0,0
CA,CLCCB,0,0,0
CA,CLEIB,0,0,0
CA,CLGBP,57,57,57
CA,CLICB,30886,28034,28244
CA,CLKCB,0,0,0
CA,CLOCB,30886,28034,28244
CA,CLRCB,0,0,0
CA,CLTCB,30886,28034,28244
CA,CLTXB,30886,28034,28244
CA,COICB,0,0,0
CA,DFACB,478672,449676,453439
CA,DFCCB,20026,15543,22067
CA,DFEIB,392,359,391
CA,DFICB,67158,61974,73704
CA,DFRCB,480,429,539
CA,DFTCB,566728,527981,550140
CA,DFTXB,566335,527622,549749
CA,DKEIB,392,359,391
CA,DMTCB,548454,509340,541951
CA,ELEXB,6675,3604,4210
CA,ELGBP,75469,78055,81184
CA,ELIMB,22767,14649,16710
CA,ELISB,695245,759118,698600
CA,ELNIB,16092,11045,12500
CA,EMACB,125743,100767,112489
CA,EMCCB,3826,3876,3938
CA,EMICB,2233,2256,2239
CA,EMLCB,10258,5976,5045
CA,EMTCB,131802,106899,118667
CA,EQICB,0,0,0
CA,EQTCB,0,0,0
CA,ESACB,2619,2057,2118
CA,ESCCB,389921,365106,371095
CA,ESICB,163120,162517,162354
CA,ESRCB,298632,323917,308049
CA,ESTCB,854292,853596,843617
CA,ESTXB,854292,853596,843617
CA,EYICB,0,0,0
CA,EYTCB,0,0,0
CA,FFGBP,37000,37665,37711
CA,FFTCB,5645058,4867724,5170516
CA,FNICB,0,0,0
CA,FOICB,0,0,0
CA,FSICB,0,0,0
CA,GDPRV,3042694.1,3020173.4,3373240.7
CA,GDPRX,2729226,2667221,2874731
CA,GECCB,634,634,634
CA,GEEGB,97125,99650,98412
CA,GEGBP,1836,1850,1850
CA,GEICB,1217,1217,1217
CA,GERCB,287,287,287
CA,GETCB,99263,101789,100551
CA,GETXB,2139,2139,2139
CA,HLACB,961,558,503
CA,HLCCB,13283,12512,14140
CA,HLICB,21347,21396,21750
CA,HLRCB,25947,23715,24246
CA,HLTCB,61538,58181,60638
CA,HLTXB,61538,58181,60638
CA,HPGBP,3807,3912,3912
CA,HVGBP,10232,10268,10268
CA,HYCCB,120,54,75
CA,HYEGB,341199,187362,129733
CA,HYICB,0,0,0
CA,HYTCB,341319,187416,129809
CA,HYTXB,120,54,75
CA,IQICB,0,0,0
CA,IQTCB,0,0,0
CA,IYICB,0,0,0
CA,IYTCB,0,0,0
CA,JFACB,588368,337650,400082
CA,JFTCB,588368,337650,400082
CA,JFTXB,588368,337650,400082
CA,KSCCB,46,48,55
CA,KSICB,4,12,10
CA,KSRCB,418,415,353
CA,KSTCB,467,474,418
CA,KSTXB,467,474,418
CA,LOACB,4573,3501,3602
CA,LOCCB,680752,621469,630974
CA,LOICB,284786,276630,276052
CA,LORCB,521372,551359,523778
CA,LOTCB,1491483,1452959,1434406
CA,LOTXB,1491483,1452959,1434406
CA,LUACB,12769,10558,10940
CA,LUICB,10556,9808,10709
CA,LUTCB,23325,20366,21649
CA,LUTXB,23325,20366,21649
CA,MBICB,0,0,0
CA,MGACB,1736285,1380657,1529548
CA,MGCCB,52829,53104,53550
CA,MGICB,30833,30905,30450
CA,MGTCB,1819947,1464666,1613547
CA,MGTXB,1819947,1464666,1613547
CA,MMTCB,1688145,1357767,1494880
CA,MSICB,3600,3411,3413
CA,NAICB,0,0,0
CA,NGACB,50252,43755,48511
CA,NGCCB,264692,240498,248273
CA,NGEIB,587611,635462,667481
CA,NGGBP,36247,36980,37040
CA,NGICB,835687,757370,743728
CA,NGRCB,480485,473981,464763
CA,NGTCB,2218732,2151068,2172757
CA,NGTPB,56.3,54.5,55.5
CA,NGTXB,1631115,1515605,1505276
CA,NNTCB,2218732,2151068,2172757
CA,NUEGB,168799,169838,172123
CA,NUETB,168799,169838,172123
CA,NUGBP,2240,2240,2240
CA,OHICB,10696,10696,10696
CA,OJGBP,221,208,194
CA,OMTCB,180209,168910,157463
CA,OPACB,0,0,156785
CA,OPICB,180209,168910,157463
CA,OPTCB,180209,168910,314248
CA,OPTXB,180209,168910,314248
CA,OTGBP,106,124,125
CA,P1ICB,308792,286662,280963
CA,P1TCB,324534,299601,451067
CA,P1TXB,324534,299601,451067
CA,PAACB,3003896,2307041,2730865
CA,PACCB,86183,81207,89812
CA,PAEIB,392,359,391
CA,PAGBP,475,420,419
CA,PAICB,428198,400996,406951
CA,PARCB,26845,24558,25138
CA,PATCB,3545515,2814161,3253156
CA,PATPB,89.9,71.2,83.1
CA,PATXB,3545122,2813802,3252765
CA,PCCCB,0,0,0
CA,PCEIB,0,0,0
CA,PCICB,62543,51924,52214
CA,PCTCB,62543,51924,52214
CA,PCTXB,62543,51924,52214
CA,PLICB,0,0,0
CA,PMTCB,3395439,2688622,2969515
CA,PPICB,0,0,0
CA,PPTCB,0,0,0
CA,PQACB,961,558,503
CA,PQCCB,13283,12512,14140
CA,PQICB,10651,10700,11054
CA,PQRCB,25947,23715,24246
CA,PQTCB,50842,47485,49943
CA,PQTXB,50842,47485,49943
CA,PYICB,10696,10696,10696
CA,PYTCB,10696,10696,10696
CA,REACB,249601,239134,305952
CA,RECCB,51254,54830,60447
CA,REEIB,877636,730732,726928
CA,REGBP,32062,33590,34869
CA,REICB,65986,85590,89346
CA,RERCB,129011,134611,151475
CA,RETCB,1373488,1244897,1334148
CA,RFACB,184332,126023,177597
CA,RFCCB,0,0,0
CA,RFEIB,0,0,0
CA,RFICB,68,60,85
CA,RFTCB,184400,126083,177681
CA,RFTXB,184400,126083,177681
CA,SFCCB,0,0,0
CA,SFEIB,0,0,0
CA,SFINB,0,0,0
CA,SFRCB,0,0,0
CA,SFTCB,0,0,0
CA,SGICB,156148,140456,143256
CA,SNICB,5359,4851,4553
CA,SOCCB,33620,37443,42807
CA,SOEGB,250416,263538,305919
CA,SOGBP,12664,14344,15446
CA,SOICB,19695,22157,25293
CA,SORCB,101622,113256,128401
CA,SOTCB,405353,436394,502419
CA,SOTXB,154937,172856,196500
CA,TEACB,3061340,2356354,2785096
CA,TEAPB,77.6,59.7,71.2
CA,TECCB,1468976,1359234,1396663
CA,TECPB,37.2,34.4,35.7
CA,TEEIB,1650530,1547437,1579423
CA,TEICB,1806429,1708881,1704437
CA,TEIPB,45.8,43.3,43.5
CA,TERCB,1456345,1508426,1473203
CA,TERPB,36.9,38.2,37.6
CA,TETCB,7898681,7052622,7387887
CA,TETGR,2.89,2.64,2.57
CA,TETPB,200.3,178.5,188.7
CA,TETXB,7793090,6932895,7359398
CA,TNACB,3056767,2352853,2781494
CA,TNCCB,788225,737765,765689
CA,TNICB,1521643,1432251,1428385
CA,TNRCB,934972,957067,949425
CA,TNTXB,6301607,5479936,5924992
CA,TPOPP,39438,39502,39143
CA,UOICB,13840,19050,4757
CA,USICB,0,0,0
CA,WDCCB,3912,3769,4088
CA,WDEIB,43026,38432,35908
CA,WDGBP,692,680,656
CA,WDICB,24317,45946,47710
CA,WDRCB,27101,21067,22787
CA,WDTCB,98357,109214,110492
CA,WSCCB,9089,9001,8850
CA,WSEIB,23741,22763,22838
CA,WSGBP,498,500,474
CA,WSICB,8144,7931,7715
CA,WSTCB,40974,39694,39404
CA,WWCCB,13002,12769,12938
CA,WWEIB,66766,61194,58746
CA,WWICB,32461,53877,55425
CA,WWTCB,139331,148908,149896
CA,WWTXB,72564,87713,91150
CA,WXICB,1383,1221,1564
CA,WYCCB,53,54,55
CA,WYEGB,122130,118988,134118
CA,WYGBP,6141,5949,6176
CA,WYICB,46,42,53
CA,WYTCB,122228,119083,134225
CA,WYTXB,98,95,108
CA,ZWCDP,894,1206,1144
CA,ZWHDP,2946,2564,2683
CO,ABICB,-7,-5,-5
CO,ARICB,17815,19017,18944
CO,ARTCB,17815,19017,18944
CO,ARTXB,17815,19017,18944
CO,AVACB,506,529,547
CO,AVTCB,506,529,547
CO,AVTXB,506,529,547
CO,B1ACB,0,0,0
CO,B1TCB,0,0,0
CO,BDACB,1532,1343,823
CO,BDLCB,0,0,0
CO,BDTCB,1532,1343,823
CO,BFLCB,7280,7083,7440
CO,BFTCB,29740,26424,27198
CO,BMTCB,47803,41829,42466
CO,BQICB,0,0,0
CO,BQTCB,0,0,0
CO,BTGBP,11,9,10
CO,BYICB,0,0,0
CO,BYTCB,0,0,0
CO,CLACB,0,0,0
CO,CLCCB,0,32,7
CO,CLEIB,269056,213212,248967
CO,CLGBP,4340,4206,4129
CO,CLICB,4282,3838,3467
CO,CLKCB,0,0,0
CO,CLOCB,4282,3838,3467
CO,CLRCB,0,0,0
CO,CLTCB,273338,217082,252442
CO,CLTXB,4282,3870,3474
CO,COICB,0,0,0
CO,DFACB,89794,87404,87125
CO,DFCCB,6149,4481,4786
CO,DFEIB,115,113,379
CO,DFICB,31516,23077,26438
CO,DFRCB,207,313,131
CO,DFTCB,127782,115387,118860
CO,DFTXB,127667,115274,118481
CO,DKEIB,115,113,379
CO,DMTCB,124399,111795,117300
CO,ELEXB,0,0,0
CO,ELGBP,16592,17632,18296
CO,ELIMB,0,0,0
CO,ELISB,34013,47995,24972
CO,ELNIB,0,0,0
CO,EMACB,19929,16984,17982
CO,EMCCB,544,552,530
CO,EMICB,454,462,422
CO,EMLCB,7280,7083,7440
CO,EMTCB,20928,17999,18934
CO,EQICB,0,0,0
CO,EQTCB,0,0,0
CO,ESACB,388,321,302
CO,ESCCB,72032,68384,70234
CO,ESICB,54220,52652,51361
CO,ESRCB,66209,69886,70373
CO,ESTCB,192849,191244,192270
CO,ESTXB,192849,191244,192270
CO,EYICB,0,0,0
CO,EYTCB,0,0,0
CO,FFGBP,10933,10922,10925
CO,FFTCB,1353510,1207345,1268161
CO,FNICB,0,0,0
CO,FOICB,0,0,0
CO,FSICB,0,0,0
CO,GDPRV,394534.7,391263.3,436359.5
CO,GDPRX,358439,353345,373763
CO,GECCB,221,221,221
CO,GEEGB,0,0,0
CO,GEGBP,0,0,0
CO,GEICB,266,266,266
CO,GERCB,271,271,271
CO,GETCB,759,759,759
CO,GETXB,759,759,759
CO,HLACB,241,149,229
CO,HLCCB,3584,3398,3535
CO,HLICB,2670,2216,2316
CO,HLRCB,13185,11885,11804
CO,HLTCB,19681,17649,17884
CO,HLTXB,19681,17649,17884
CO,HPGBP,563,581,581
CO,HVGBP,684,691,691
CO,HYCCB,118,128,124
CO,HYEGB,15998,14501,14012
CO,HYICB,0,0,0
CO,HYTCB,16116,14628,14135
CO,HYTXB,118,128,124
CO,IQICB,0,0,0
CO,IQTCB,0,0,0
CO,IYICB,0,0,0
CO,IYTCB,0,0,0
CO,JFACB,78021,43134,65264
CO,JFTCB,78021,43134,65264
CO,JFTXB,78021,43134,65264
CO,KSCCB,6,5,5
CO,KSICB,5,3,2
CO,KSRCB,9,5,6
CO,KSTCB,20,14,13
CO,KSTXB,20,14,13
CO,LOACB,765,620,586
CO,LOCCB,142000,132166,136121
CO,LOICB,106888,101761,99543
CO,LORCB,130522,135070,136389
CO,LOTCB,380175,369618,372639
CO,LOTXB,380175,369618,372639
CO,LUACB,1920,1684,1735
CO,LUICB,3157,2902,2521
CO,LUTCB,5077,4587,4256
CO,LUTXB,5077,4587,4256
CO,MBICB,0,0,0
CO,MGACB,275189,232707,258990
CO,MGCCB,7516,7569,7637
CO,MGICB,6273,6333,6082
CO,MGTCB,288978,246609,272709
CO,MGTXB,288978,246609,272709
CO,MMTCB,268050,228610,253774
CO,MSICB,275,260,260
CO,NAICB,0,0,0
CO,NGACB,13717,11886,10685
CO,NGCCB,66656,61238,62523
CO,NGEIB,146107,154009,126537
CO,NGGBP,6427,6561,6643
CO,NGICB,179221,184250,188008
CO,NGRCB,154016,146020,142957
CO,NGTCB,559718,557405,530710
CO,NGTPB,97.2,96.4,91.3
CO,NGTXB,413610,403394,404173
CO,NNTCB,553842,552271,526513
CO,NUEGB,0,0,0
CO,NUETB,0,0,0
CO,NUGBP,0,0,0
CO,OHICB,0,0,0
CO,OJGBP,0,3,3
CO,OMTCB,9637,9571,8991
CO,OPACB,0,0,474
CO,OPICB,9637,9571,8991
CO,OPTCB,9637,9571,9465
CO,OPTXB,9637,9571,9465
CO,OTGBP,9,9,9
CO,P1ICB,33739,34580,32691
CO,P1TCB,36181,36804,35457
CO,P1TXB,36181,36804,35457
CO,PAACB,445671,365607,414363
CO,PACCB,17256,15453,15963
CO,PAEIB,115,113,379
CO,PAGBP,166,152,151
CO,PAICB,74198,66207,67527
CO,PARCB,13402,12203,11941
CO,PATCB,550642,459583,510174
CO,PATPB,95.6,79.4,87.8
CO,PATXB,550526,459470,509795
CO,PCCCB,0,0,0
CO,PCEIB,0,0,0
CO,PCICB,3125,3087,2232
CO,PCTCB,3125,3087,2232
CO,PCTXB,3125,3087,2232
CO,PLICB,0,0,0
CO,PMTCB,526331,437992,489206
CO,PPICB,0,0,0
CO,PPTCB,0,0,0
CO,PQACB,241,149,229
CO,PQCCB,3584,3398,3535
CO,PQICB,2670,2216,2316
CO,PQRCB,13185,11885,11804
CO,PQTCB,19681,17649,17884
CO,PQTXB,19681,17649,17884
CO,PYICB,0,0,0
CO,PYTCB,0,0,0
CO,REACB,21461,18327,18805
CO,RECCB,4916,4910,5391
CO,REEIB,125576,147285,165307
CO,REGBP,5077,6111,6771
CO,REICB,8539,8354,8816
CO,RERCB,17528,15314,17748
CO,RETCB,178021,194190,216066
CO,RFACB,0,0,0
CO,RFCCB,0,0,0
CO,RFEIB,0,0,0
CO,RFICB,0,0,0
CO,RFTCB,0,0,0
CO,RFTXB,0,0,0
CO,SFCCB,841,697,619
CO,SFEIB,1843,1753,1254
CO,SFINB,1249,1023,908
CO,SFRCB,1943,1662,1416
CO,SFTCB,5876,5134,4197
CO,SGICB,8424,8047,8264
CO,SNICB,98,89,83
CO,SOCCB,2097,2113,2624
CO,SOEGB,10705,13035,15210
CO,SOGBP,607,681,1060
CO,SOICB,22,28,170
CO,SORCB,3944,4442,6931
CO,SOTCB,16769,19618,24935
CO,SOTXB,6064,6582,9725
CO,TEACB,460541,378434,425936
CO,TEAPB,80,65.4,73.3
CO,TECCB,301474,280934,289088
CO,TECPB,52.4,48.6,49.7
CO,TEEIB,539011,512866,539937
CO,TEICB,425646,415577,417394
CO,TEIPB,73.9,71.8,71.8
CO,TERCB,379733,376831,377991
CO,TERPB,65.9,65.1,65
CO,TETCB,1565544,1449530,1509199
CO,TETGR,4.37,4.1,4.04
CO,TETPB,271.9,250.6,259.7
CO,TETXB,1567395,1451777,1510409
CO,TNACB,459776,377814,425351
CO,TNCCB,159474,148768,152968
CO,TNICB,318758,313816,317850
CO,TNRCB,249212,241762,241602
CO,TNTXB,1187220,1082159,1137770
CO,TPOPP,5758,5785,5811
CO,UOICB,747,1091,274
CO,USICB,0,0,0
CO,WDCCB,1922,1896,1892
CO,WDEIB,1267,1356,1282
CO,WDGBP,13,13,13
CO,WDICB,467,467,467
CO,WDRCB,13312,10601,10545
CO,WDTCB,16967,14320,14186
CO,WSCCB,0,0,0
CO,WSEIB,1070,1059,1056
CO,WSGBP,16,16,16
CO,WSICB,25,25,25
CO,WSTCB,1095,1084,1082
CO,WWCCB,1922,1896,1892
CO,WWEIB,2337,2415,2339
CO,WWICB,492,492,492
CO,WWTCB,18063,15404,15268
CO,WWTXB,15726,12989,12929
CO,WXICB,100,89,113
CO,WYCCB,14,0,0
CO,WYEGB,96536,117334,133747
CO,WYGBP,3758,4711,4991
CO,WYICB,25,24,25
CO,WYTCB,96575,117357,133772
CO,WYTXB,39,24,25
CO,ZWCDP,372,452,427
CO,ZWHDP,7500,6817,6724
CT,ABICB,0,0,0
CT,ARICB,10180,10548,6246
CT,ARTCB,10180,10548,6246
CT,ARTXB,10180,10548,6246
CT,AVACB,117,95,109
CT,AVTCB,117,95,109
CT,AVTXB,117,95,109
CT,B1ACB,0,0,0
CT,B1TCB,0,0,0
CT,BDACB,1057,1082,1006
CT,BDLCB,32,36,41
CT,BDTCB,1057,1082,1006
CT,BFLCB,32,36,41
CT,BFTCB,14058,12027,13032
CT,BMTCB,37386,34502,36473
CT,BQICB,0,0,0
CT,BQTCB,0,0,0
CT,BTGBP,2,2,2
CT,BYICB,0,0,0
CT,BYTCB,0,0,0
CT,CLACB,0,0,0
CT,CLCCB,0,0,0
CT,CLEIB,867,67,2880
CT,CLGBP,383,258,0
CT,CLICB,0,0,0
CT,CLKCB,0,0,0
CT,CLOCB,0,0,0
CT,CLRCB,0,0,0
CT,CLTCB,867,67,2880
CT,CLTXB,0,0,0
CT,COICB,0,0,0
CT,DFACB,39649,38070,40227
CT,DFCCB,7212,5892,9799
CT,DFEIB,176,174,245
CT,DFICB,3069,3596,3028
CT,DFRCB,53200,46423,53388
CT,DFTCB,103305,94155,106687
CT,DFTXB,103129,93980,106442
CT,DKEIB,176,174,245
CT,DMTCB,101909,92697,106021
CT,ELEXB,0,0,0
CT,ELGBP,10454,10276,10112
CT,ELIMB,0,0,0
CT,ELISB,-86998,-104262,-124228
CT,ELNIB,0,0,0
CT,EMACB,12492,10424,11492
CT,EMCCB,335,341,347
CT,EMICB,141,143,146
CT,EMLCB,0,0,0
CT,EMTCB,12969,10908,11985
CT,EQICB,0,0,0
CT,EQTCB,0,0,0
CT,ESACB,603,429,495
CT,ESCCB,41482,38030,39924
CT,ESICB,10481,9759,9551
CT,ESRCB,42628,44294,44670
CT,ESTCB,95195,92512,94641
CT,ESTXB,95195,92512,94641
CT,EYICB,0,0,0
CT,EYTCB,0,0,0
CT,FFGBP,7866,7689,7412
CT,FFTCB,598788,560077,596991
CT,FNICB,0,0,0
CT,FOICB,0,0,0
CT,FSICB,0,0,0
CT,GDPRV,288536.3,276223.3,298395.2
CT,GDPRX,251568,235235,246556
CT,GECCB,0,0,0
CT,GEEGB,0,0,0
CT,GEGBP,0,0,0
CT,GEICB,0,0,0
CT,GERCB,21,21,21
CT,GETCB,21,21,21
CT,GETXB,21,21,21
CT,HLACB,147,142,164
CT,HLCCB,2886,3121,3282
CT,HLICB,621,376,424
CT,HLRCB,8413,7852,7826
CT,HLTCB,12067,11490,11695
CT,HLTXB,12067,11490,11695
CT,HPGBP,29,29,29
CT,HVGBP,119,119,119
CT,HYCCB,0,0,0
CT,HYEGB,3808,2858,4224
CT,HYICB,0,0,0
CT,HYTCB,3808,2858,4224
CT,HYTXB,0,0,0
CT,IQICB,0,0,0
CT,IQTCB,0,0,0
CT,IYICB,0,0,0
CT,IYTCB,0,0,0
CT,JFACB,11252,5964,8782
CT,JFTCB,11252,5964,8782
CT,JFTXB,11252,5964,8782
CT,KSCCB,23,21,19
CT,KSICB,47,109,142
CT,KSRCB,64,60,54
CT,KSTCB,133,190,214
CT,KSTXB,133,190,214
CT,LOACB,1005,687,795
CT,LOCCB,69076,60911,64091
CT,LOICB,17453,15631,15332
CT,LORCB,70984,70944,71709
CT,LOTCB,158518,148173,151927
CT,LOTXB,158518,148173,151927
CT,LUACB,1060,906,941
CT,LUICB,950,844,954
CT,LUTCB,2009,1750,1895
CT,LUTXB,2009,1750,1895
CT,MBICB,0,0,0
CT,MGACB,172498,142828,156257
CT,MGCCB,4630,4671,4722
CT,MGICB,1946,1962,1979
CT,MGTCB,179073,149461,162958
CT,MGTXB,179073,149461,162958
CT,MMTCB,166105,138552,150973
CT,MSICB,566,536,536
CT,NAICB,0,0,0
CT,NGACB,6977,7053,7235
CT,NGCCB,59386,54023,56832
CT,NGEIB,147715,162680,168272
CT,NGGBP,5448,5469,5472
CT,NGICB,25262,23695,23198
CT,NGRCB,53808,50131,51306
CT,NGTCB,293149,297582,306843
CT,NGTPB,82.2,82.7,84.7
CT,NGTXB,145434,134902,138571
CT,NNTCB,293149,297582,306843
CT,NUEGB,174730,164157,179844
CT,NUETB,174730,164157,179844
CT,NUGBP,2073,2073,2097
CT,OHICB,0,0,0
CT,OJGBP,0,0,0
CT,OMTCB,748,700,706
CT,OPACB,0,0,579
CT,OPICB,748,700,706
CT,OPTCB,748,700,1285
CT,OPTXB,748,700,1285
CT,OTGBP,26,0,0
CT,P1ICB,11924,12200,8047
CT,P1TCB,13188,13282,9749
CT,P1TXB,13188,13282,9749
CT,PAACB,224722,188006,207059
CT,PACCB,14900,13773,18022
CT,PAEIB,279,549,663
CT,PAGBP,2035,1962,1940
CT,PAICB,17559,18133,13487
CT,PARCB,61677,54334,61268
CT,PATCB,319138,274795,300498
CT,PATPB,89.5,76.4,82.9
CT,PATXB,318859,274246,299836
CT,PCCCB,0,0,0
CT,PCEIB,0,0,0
CT,PCICB,0,0,0
CT,PCTCB,0,0,0
CT,PCTXB,0,0,0
CT,PLICB,0,0,0
CT,PMTCB,304773,262428,287268
CT,PPICB,0,0,0
CT,PPTCB,0,0,0
CT,PQACB,147,142,164
CT,PQCCB,2886,3121,3282
CT,PQICB,621,376,424
CT,PQRCB,8413,7852,7826
CT,PQTCB,12067,11490,11695
CT,PQTXB,12067,11490,11695
CT,PYICB,0,0,0
CT,PYTCB,0,0,0
CT,REACB,13550,11507,12498
CT,RECCB,3317,3724,4487
CT,REEIB,17120,17494,19137
CT,REGBP,458,483,571
CT,REICB,4072,4176,4221
CT,RERCB,10802,9877,11450
CT,RETCB,48862,46777,51792
CT,RFACB,0,0,0
CT,RFCCB,150,68,200
CT,RFEIB,103,375,417
CT,RFICB,0,0,9
CT,RFTCB,253,443,626
CT,RFTXB,150,68,209
CT,SFCCB,0,0,0
CT,SFEIB,0,0,0
CT,SFINB,0,0,0
CT,SFRCB,0,0,0
CT,SFTCB,0,0,0
CT,SGICB,0,0,0
CT,SNICB,129,117,110
CT,SOCCB,2013,2450,3025
CT,SOEGB,1188,1834,2315
CT,SOGBP,137,163,248
CT,SOICB,266,368,406
CT,SORCB,4071,4639,5216
CT,SOTCB,7539,9290,10962
CT,SOTXB,6350,7457,8646
CT,TEACB,233307,196174,215584
CT,TEAPB,65.4,54.5,59.5
CT,TECCB,187826,170119,183008
CT,TECPB,52.7,47.3,50.5
CT,TEEIB,340711,344947,370795
CT,TEICB,74687,71252,65643
CT,TEIPB,20.9,19.8,18.1
CT,TERCB,239900,229580,240404
CT,TERPB,67.3,63.8,66.3
CT,TETCB,735382,666750,704399
CT,TETGR,2.92,2.83,2.86
CT,TETPB,206.2,185.3,194.4
CT,TETXB,735720,667125,704640
CT,TNACB,232303,195488,214789
CT,TNCCB,118750,109208,118918
CT,TNICB,57234,55620,50311
CT,TNRCB,168916,158636,168695
CT,TNTXB,577202,518952,552713
CT,TPOPP,3566,3597,3623
CT,UOICB,0,0,0
CT,USICB,0,0,0
CT,WDCCB,969,933,1115
CT,WDEIB,3157,3478,3368
CT,WDGBP,38,38,38
CT,WDICB,3491,3491,3491
CT,WDRCB,6710,5217,6214
CT,WDTCB,14327,13120,14188
CT,WSCCB,0,0,0
CT,WSEIB,8858,9218,9117
CT,WSGBP,162,162,162
CT,WSICB,142,138,137
CT,WSTCB,9000,9356,9254
CT,WWCCB,969,933,1115
CT,WWEIB,12015,12696,12485
